costat,curcd,datafmt,indfmt,consol,gvkey,datadate,conm,countrycode,naics,sic,year,intan,ppegt,ppent,cogs,dvt,oibdp,sale,xad,xlr,xrd,xsga,csho,emp,mkvalt,naicsh,prcc_f,sich,isin,loc,xopr,cshoi,duplicate,valuePPP_exp,valuePPP_gdp,country_name,unitofmeasure,country,pop,avh,hc,rgdpna,rnna,gdppc,lngdppc,rel_gdppc,v_gdp,_merge,ind2d,nrind2,ind3d,nrind3,ind4d,nrind4,sale_cogs_ratio,theta_c,n,theta_CDs,theta_WI1_ct,theta_WI2_ct,theta_WI2_xt,theta_WI1_kt,theta_WI2_kt,theta_Wtime,theta_CM1_ct,theta_CM2_ct,theta_CM2_xt,theta_CM1_kt,theta_CM2_kt,theta_pass,countryind
I,USD,STD,INDL,C,8596.0,31aug1990,PIONEER HI-BRED INTERNATIONL,USA,111150.0,100.0,1990,6.812,679.341,426.178,394.23,36.139,184.213,964.453,19.322,,72.482,386.01,30.924,4.601,,111150.0,39.74999714,100.0,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,253.373387,1836.18,3.4350965,11077914.0,39439352.0,42804.59,10.664401,2.4458182,5963144.0,Matched (3),11,1.0,111.0,18.0,1111.0,92.0,2.4464221,0.86593014,1.0,3.0,0.70305604,0.55363089,0.11140798,0.21773823,0.20305741,3,0.78077823,0.58569092,0.10400777,0.24095991,0.21089922,3,143.0
I,USD,STD,INDL,C,10884.0,31dec1990,CHIQUITA BRANDS INTL INC,USA,111339.0,100.0,1990,166.231,1081.118,709.381,3639.569,13.798,224.134,4272.66,102.643,,,408.957,45.219,46.0,,311611.0,32.0,2011.0,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,253.373387,1836.18,3.4350965,11077914.0,39439352.0,42804.59,10.664401,2.4458182,5963144.0,Matched (3),11,1.0,111.0,18.0,1113.0,94.0,1.1739467,0.86593014,1.0,3.0,0.70305604,0.55363089,0.11140798,0.21773823,0.20305741,3,0.78077823,0.58569092,0.10400777,0.24095991,0.21089922,3,143.0
I,USD,STD,INDL,C,19965.0,31dec1990,POPE RESOURCES/DE  -LP,USA,113110.0,800.0,1990,0.0,37.777,27.718,14.673,1.059,7.875,28.872,0.739,,,6.324,1.165,0.06,,233210.0,24.5,1531.0,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,253.373387,1836.18,3.4350965,11077914.0,39439352.0,42804.59,10.664401,2.4458182,5963144.0,Matched (3),11,1.0,113.0,20.0,1131.0,102.0,1.9676957,0.86593014,1.0,3.0,0.70305604,0.55363089,0.11140798,0.21773823,0.20305741,3,0.78077823,0.58569092,0.10400777,0.24095991,0.21089922,3,143.0
I,USD,STD,INDL,C,12349.0,30jun1990,CALGENE INC,USA,111219.0,100.0,1990,22.664,24.2,17.198,19.14,2.541,-6.664,27.606,0.369,,6.165,15.13,10.658,0.274,,311223.0,7.25,2070.0,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,253.373387,1836.18,3.4350965,11077914.0,39439352.0,42804.59,10.664401,2.4458182,5963144.0,Matched (3),11,1.0,111.0,18.0,1112.0,93.0,1.4423198,0.86593014,1.0,3.0,0.70305604,0.55363089,0.11140798,0.21773823,0.20305741,3,0.78077823,0.58569092,0.10400777,0.24095991,0.21089922,3,143.0
A,USD,STD,INDL,C,10390.0,31dec1990,TEJON RANCH CO,USA,111335.0,100.0,1990,0.0,22.542,11.801,8.668,0.634,2.258,12.953,,,,2.027,12.682,0.043,,111332.0,25.75,100.0,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,253.373387,1836.18,3.4350965,11077914.0,39439352.0,42804.59,10.664401,2.4458182,5963144.0,Matched (3),11,1.0,111.0,18.0,1113.0,94.0,1.494347,0.86593014,1.0,3.0,0.70305604,0.55363089,0.11140798,0.21773823,0.20305741,3,0.78077823,0.58569092,0.10400777,0.24095991,0.21089922,3,143.0
I,USD,STD,INDL,C,11791.0,31may1991,GRIST MILL CO,USA,1111.0,2060.0,1990,0.0,30.22,18.894,39.734,0.0,6.677,61.358,,,0.39,14.947,4.377,0.386,,1111.0,7.24999952,2060.0,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,253.373387,1836.18,3.4350965,11077914.0,39439352.0,42804.59,10.664401,2.4458182,5963144.0,Matched (3),11,1.0,111.0,18.0,1111.0,92.0,1.544219,0.86593014,1.0,3.0,0.70305604,0.55363089,0.11140798,0.21773823,0.20305741,3,0.78077823,0.58569092,0.10400777,0.24095991,0.21089922,3,143.0
I,USD,STD,INDL,C,2812.0,31dec1990,DOLE FOOD CO INC,USA,111339.0,100.0,1990,5.42,1606.175,1387.404,2348.033,5.927,299.828,3003.213,41.614,,,355.352,59.27,51.0,,111339.0,29.375,100.0,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,253.373387,1836.18,3.4350965,11077914.0,39439352.0,42804.59,10.664401,2.4458182,5963144.0,Matched (3),11,1.0,111.0,18.0,1113.0,94.0,1.2790335,0.86593014,1.0,3.0,0.70305604,0.55363089,0.11140798,0.21773823,0.20305741,3,0.78077823,0.58569092,0.10400777,0.24095991,0.21089922,3,143.0
I,USD,STD,INDL,C,16566.0,31dec1990,GRANADA BIOSCIENCES INC,USA,112.0,200.0,1990,,56.602,38.268,12.475,0.0,-7.674,15.04,0.251,,4.098,10.239,6.833,0.206,,112.0,9.75,200.0,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,253.373387,1836.18,3.4350965,11077914.0,39439352.0,42804.59,10.664401,2.4458182,5963144.0,Matched (3),11,1.0,112.0,19.0,112.0,19.0,1.2056112,0.86593014,1.0,3.0,0.70305604,0.55363089,0.11140798,0.21773823,0.20305741,3,0.78077823,0.58569092,0.10400777,0.24095991,0.21089922,3,143.0
I,USD,STD,INDL,C,2249.0,31dec1990,BIOTECHNICA INTL INC,USA,111150.0,100.0,1990,2.987,13.858,10.896,27.064,0.0,-6.526,20.538,0.196,,7.727,,17.252,0.173,,111150.0,2.0,100.0,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,253.373387,1836.18,3.4350965,11077914.0,39439352.0,42804.59,10.664401,2.4458182,5963144.0,Matched (3),11,1.0,111.0,18.0,1111.0,92.0,0.75886786,0.86593014,1.0,3.0,0.70305604,0.55363089,0.11140798,0.21773823,0.20305741,3,0.78077823,0.58569092,0.10400777,0.24095991,0.21089922,3,143.0
I,USD,STD,INDL,C,24448.0,31dec1990,MARINE HARVEST INTL INC,USA,112.0,200.0,1990,0.0,25.973,15.092,69.477,0.0,-2.846,72.922,,,,6.291,,1.365,,311711.0,,2090.0,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,253.373387,1836.18,3.4350965,11077914.0,39439352.0,42804.59,10.664401,2.4458182,5963144.0,Matched (3),11,1.0,112.0,19.0,112.0,19.0,1.0495847,0.86593014,1.0,3.0,0.70305604,0.55363089,0.11140798,0.21773823,0.20305741,3,0.78077823,0.58569092,0.10400777,0.24095991,0.21089922,3,143.0
I,USD,STD,INDL,C,14881.0,31aug1990,DEKALB GENETICS CORP  -CL B,USA,111150.0,100.0,1990,43.8,195.7,70.7,117.129,3.9,47.471,274.0,8.031,,33.2,109.4,5.581,2.429,,111150.0,32.75,100.0,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,253.373387,1836.18,3.4350965,11077914.0,39439352.0,42804.59,10.664401,2.4458182,5963144.0,Matched (3),11,1.0,111.0,18.0,1111.0,92.0,2.3393011,0.86593014,1.0,3.0,0.70305604,0.55363089,0.11140798,0.21773823,0.20305741,3,0.78077823,0.58569092,0.10400777,0.24095991,0.21089922,3,143.0
I,USD,STD,INDL,C,4735.0,30jun1990,FIRST REPUBLIC CORP AMERICA,USA,114112.0,900.0,1990,0.0,71.389,48.695,44.076,0.0,3.123,53.358,,,,6.159,0.692,,,313111.0,,2200.0,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,253.373387,1836.18,3.4350965,11077914.0,39439352.0,42804.59,10.664401,2.4458182,5963144.0,Matched (3),11,1.0,114.0,21.0,1141.0,105.0,1.2105908,0.86593014,1.0,3.0,0.70305604,0.55363089,0.11140798,0.21773823,0.20305741,3,0.78077823,0.58569092,0.10400777,0.24095991,0.21089922,3,143.0
I,USD,STD,INDL,C,22578.0,31dec1990,OPTIMAX INDUSTRIES INC,USA,111421.0,100.0,1990,0.0,0.863,0.625,1.503,0.0,0.341,1.844,0.014,,,,2.3,0.07,,111421.0,,100.0,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,253.373387,1836.18,3.4350965,11077914.0,39439352.0,42804.59,10.664401,2.4458182,5963144.0,Matched (3),11,1.0,111.0,18.0,1114.0,95.0,1.2268796,0.86593014,1.0,3.0,0.70305604,0.55363089,0.11140798,0.21773823,0.20305741,3,0.78077823,0.58569092,0.10400777,0.24095991,0.21089922,3,143.0
I,USD,STD,INDL,C,13097.0,31dec1990,IP TIMBERLANDS  -LP-CL A,USA,113110.0,800.0,1990,0.0,791.723,750.283,54.643,140.379,111.007,195.461,,0.0,,29.811,46.312,0.0,,113110.0,17.625,800.0,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,253.373387,1836.18,3.4350965,11077914.0,39439352.0,42804.59,10.664401,2.4458182,5963144.0,Matched (3),11,1.0,113.0,20.0,1131.0,102.0,3.5770547,0.86593014,1.0,3.0,0.70305604,0.55363089,0.11140798,0.21773823,0.20305741,3,0.78077823,0.58569092,0.10400777,0.24095991,0.21089922,3,143.0
I,USD,STD,INDL,C,10982.0,31oct1990,CANAL CAPITAL CORP,USA,112112.0,200.0,1990,0.0,27.104,16.107,7.092,0.431,-1.9,7.704,0.27,,,2.512,4.327,0.013,,453920.0,1.25,5990.0,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,253.373387,1836.18,3.4350965,11077914.0,39439352.0,42804.59,10.664401,2.4458182,5963144.0,Matched (3),11,1.0,112.0,19.0,1121.0,97.0,1.0862944,0.86593014,1.0,3.0,0.70305604,0.55363089,0.11140798,0.21773823,0.20305741,3,0.78077823,0.58569092,0.10400777,0.24095991,0.21089922,3,143.0
I,USD,STD,INDL,C,13468.0,31dec1990,MYCOGEN CORP,USA,111422.0,100.0,1990,,7.405,4.364,4.784,0.0,-4.76,10.724,0.525,,6.2,10.7,11.727,0.145,,541710.0,14.5,8731.0,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,253.373387,1836.18,3.4350965,11077914.0,39439352.0,42804.59,10.664401,2.4458182,5963144.0,Matched (3),11,1.0,111.0,18.0,1114.0,95.0,2.2416389,0.86593014,1.0,3.0,0.70305604,0.55363089,0.11140798,0.21773823,0.20305741,3,0.78077823,0.58569092,0.10400777,0.24095991,0.21089922,3,143.0
I,USD,STD,INDL,C,15709.0,31dec1990,PLUM CREEK TIMBER CO INC,USA,113310.0,2400.0,1990,0.0,533.151,500.433,243.522,44.544,97.337,372.791,,,,31.932,14.839,1.75,,321113.0,20.62499714,2421.0,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,253.373387,1836.18,3.4350965,11077914.0,39439352.0,42804.59,10.664401,2.4458182,5963144.0,Matched (3),11,1.0,113.0,20.0,1133.0,104.0,1.5308309,0.86593014,1.0,3.0,0.70305604,0.55363089,0.11140798,0.21773823,0.20305741,3,0.78077823,0.58569092,0.10400777,0.24095991,0.21089922,3,143.0
I,USD,STD,INDL,C,4576.0,31dec1990,FARM FISH INC,USA,112511.0,200.0,1990,0.0,4.136,2.334,1.692,0.0,0.629,2.445,,,,0.124,2.689,0.027,,112511.0,,200.0,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,253.373387,1836.18,3.4350965,11077914.0,39439352.0,42804.59,10.664401,2.4458182,5963144.0,Matched (3),11,1.0,112.0,19.0,1125.0,100.0,1.4450355,0.86593014,1.0,3.0,0.70305604,0.55363089,0.11140798,0.21773823,0.20305741,3,0.78077823,0.58569092,0.10400777,0.24095991,0.21089922,3,143.0
I,USD,STD,INDL,C,13550.0,31dec1990,HAWAIIAN MCADM NT ORCHRD LP,USA,111335.0,100.0,1990,0.013,71.442,66.388,8.933,9.091,4.231,14.186,,,,1.022,7.5,,,111335.0,8.375,100.0,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,253.373387,1836.18,3.4350965,11077914.0,39439352.0,42804.59,10.664401,2.4458182,5963144.0,Matched (3),11,1.0,111.0,18.0,1113.0,94.0,1.5880443,0.86593014,1.0,3.0,0.70305604,0.55363089,0.11140798,0.21773823,0.20305741,3,0.78077823,0.58569092,0.10400777,0.24095991,0.21089922,3,143.0
I,USD,STD,INDL,C,3702.0,31dec1990,DNA PLANT TECHNOLOGY CORP,USA,111219.0,100.0,1990,,12.856,4.866,7.463,0.0,-4.967,10.868,,,5.455,8.372,20.846,0.147,,541710.0,3.125,8731.0,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,253.373387,1836.18,3.4350965,11077914.0,39439352.0,42804.59,10.664401,2.4458182,5963144.0,Matched (3),11,1.0,111.0,18.0,1112.0,93.0,1.4562508,0.86593014,1.0,3.0,0.70305604,0.55363089,0.11140798,0.21773823,0.20305741,3,0.78077823,0.58569092,0.10400777,0.24095991,0.21089922,3,143.0
A,USD,STD,INDL,C,1266.0,31aug1990,ALICO INC,USA,111310.0,100.0,1990,0.073,61.54,45.231,11.718,1.408,8.942,20.66,,,,,7.028,0.109,,111310.0,23.125,100.0,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,253.373387,1836.18,3.4350965,11077914.0,39439352.0,42804.59,10.664401,2.4458182,5963144.0,Matched (3),11,1.0,111.0,18.0,1113.0,94.0,1.7630996,0.86593014,1.0,3.0,0.70305604,0.55363089,0.11140798,0.21773823,0.20305741,3,0.78077823,0.58569092,0.10400777,0.24095991,0.21089922,3,143.0
I,USD,STD,INDL,C,12750.0,31may1991,AMERICAN NURSERY PRODS INC,USA,111.0,100.0,1990,,24.018,14.962,35.609,0.0,6.887,51.1,,,,8.604,3.723,1.795,,111.0,1.5,100.0,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,253.373387,1836.18,3.4350965,11077914.0,39439352.0,42804.59,10.664401,2.4458182,5963144.0,Matched (3),11,1.0,111.0,18.0,111.0,18.0,1.4350305,0.86593014,1.0,3.0,0.70305604,0.55363089,0.11140798,0.21773823,0.20305741,3,0.78077823,0.58569092,0.10400777,0.24095991,0.21089922,3,143.0
I,CAD,STD,INDL,C,3425.0,31dec1990,CONSOLIDATED RAMBLER MINES,CAN,113310.0,2400.0,1990,0.0,27.018,23.496,1.22,0.0,0.707,2.23,,,,0.303,2.842,,,113310.0,10.75,2400.0,,,,,0.0,1.2961251,1.241556,Canada,National currency per US dollar,Canada,27.789443,1845.24,3.2905989,1068181.1,4255429.0,36485.77,10.504678,2.0847661,695501.0,Matched (3),11,1.0,113.0,20.0,1133.0,104.0,1.8278688,0.86593014,1.0,3.0,0.70305604,0.55363089,0.11140798,0.21773823,0.20305741,3,0.78077823,0.58569092,0.10400777,0.24095991,0.21089922,3,20.0
I,USD,STD,INDL,C,24448.0,30sep1991,MARINE HARVEST INTL INC,USA,112.0,200.0,1991,0.0,27.423,14.756,65.227,0.0,-0.955,69.587,,,,5.315,6.464,1.365,,311711.0,2.25,2090.0,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,256.471422,1827.74,3.4523025,11065916.0,40251216.0,42230.852,10.650907,2.4130354,6158129.0,Matched (3),11,1.0,112.0,19.0,112.0,19.0,1.0668435,0.86593014,1.0,3.0,0.68087476,0.51527154,0.17580879,0.17570181,0.16638313,3,0.77531421,0.58151799,0.16019379,0.21737275,0.18373774,3,143.0
I,USD,STD,INDL,C,4576.0,31dec1991,FARM FISH INC,USA,112511.0,200.0,1991,0.0,4.267,2.28,1.754,0.0,0.651,2.53,,,,0.125,2.689,0.022,,112511.0,,200.0,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,256.471422,1827.74,3.4523025,11065916.0,40251216.0,42230.852,10.650907,2.4130354,6158129.0,Matched (3),11,1.0,112.0,19.0,1125.0,100.0,1.4424174,0.86593014,1.0,3.0,0.68087476,0.51527154,0.17580879,0.17570181,0.16638313,3,0.77531421,0.58151799,0.16019379,0.21737275,0.18373774,3,143.0
I,USD,STD,INDL,C,19965.0,31dec1991,POPE RESOURCES/DE  -LP,USA,113110.0,800.0,1991,0.0,40.265,29.329,13.896,0.894,6.643,27.381,0.576,,,6.842,1.177,0.068,,233210.0,32.0,1531.0,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,256.471422,1827.74,3.4523025,11065916.0,40251216.0,42230.852,10.650907,2.4130354,6158129.0,Matched (3),11,1.0,113.0,20.0,1131.0,102.0,1.9704231,0.86593014,1.0,3.0,0.68087476,0.51527154,0.17580879,0.17570181,0.16638313,3,0.77531421,0.58151799,0.16019379,0.21737275,0.18373774,3,143.0
I,CAD,STD,INDL,C,3425.0,31dec1991,CONSOLIDATED RAMBLER MINES,CAN,113310.0,2400.0,1991,0.0,27.019,22.915,1.207,0.0,0.68,2.087,,,,0.2,2.842,,,113310.0,11.0,2400.0,,,,,0.0,1.3127379,1.23759,Canada,National currency per US dollar,Canada,28.157158,1822.9,3.3113508,1045844.9,4381388.5,35137.359,10.46702,2.007719,701773.0,Matched (3),11,1.0,113.0,20.0,1133.0,104.0,1.7290803,0.86593014,1.0,3.0,0.68087476,0.51527154,0.17580879,0.17570181,0.16638313,3,0.77531421,0.58151799,0.16019379,0.21737275,0.18373774,3,20.0
I,USD,STD,INDL,C,22578.0,31dec1991,OPTIMAX INDUSTRIES INC,USA,111421.0,100.0,1991,0.0,1.641,1.256,1.988,0.0,0.103,2.091,0.028,,,,5.75,0.095,,111421.0,1.99999988,100.0,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,256.471422,1827.74,3.4523025,11065916.0,40251216.0,42230.852,10.650907,2.4130354,6158129.0,Matched (3),11,1.0,111.0,18.0,1114.0,95.0,1.0518109,0.86593014,1.0,3.0,0.68087476,0.51527154,0.17580879,0.17570181,0.16638313,3,0.77531421,0.58151799,0.16019379,0.21737275,0.18373774,3,143.0
I,USD,STD,INDL,C,4735.0,30jun1991,FIRST REPUBLIC CORP AMERICA,USA,114112.0,900.0,1991,,73.629,48.25,41.074,0.0,3.911,51.903,,,,6.918,0.688,0.625,,313111.0,,2200.0,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,256.471422,1827.74,3.4523025,11065916.0,40251216.0,42230.852,10.650907,2.4130354,6158129.0,Matched (3),11,1.0,114.0,21.0,1141.0,105.0,1.2636461,0.86593014,1.0,3.0,0.68087476,0.51527154,0.17580879,0.17570181,0.16638313,3,0.77531421,0.58151799,0.16019379,0.21737275,0.18373774,3,143.0
I,USD,STD,INDL,C,11791.0,31may1992,GRIST MILL CO,USA,1111.0,2060.0,1991,0.0,33.995,20.064,38.365,0.0,9.771,65.917,,,,17.781,4.481,0.435,,1111.0,7.99999952,2060.0,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,256.471422,1827.74,3.4523025,11065916.0,40251216.0,42230.852,10.650907,2.4130354,6158129.0,Matched (3),11,1.0,111.0,18.0,1111.0,92.0,1.7181545,0.86593014,1.0,3.0,0.68087476,0.51527154,0.17580879,0.17570181,0.16638313,3,0.77531421,0.58151799,0.16019379,0.21737275,0.18373774,3,143.0
I,USD,STD,INDL,C,2812.0,31dec1991,DOLE FOOD CO INC,USA,111339.0,100.0,1991,2.624,1940.666,1656.835,2553.127,23.783,306.875,3215.999,54.615,,,355.997,59.394,50.0,,111339.0,36.0,100.0,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,256.471422,1827.74,3.4523025,11065916.0,40251216.0,42230.852,10.650907,2.4130354,6158129.0,Matched (3),11,1.0,111.0,18.0,1113.0,94.0,1.2596314,0.86593014,1.0,3.0,0.68087476,0.51527154,0.17580879,0.17570181,0.16638313,3,0.77531421,0.58151799,0.16019379,0.21737275,0.18373774,3,143.0
I,USD,STD,INDL,C,14881.0,31aug1991,DEKALB GENETICS CORP  -CL B,USA,111150.0,100.0,1991,42.6,206.6,77.3,131.178,4.4,32.122,275.8,5.857,,36.7,112.5,5.107,2.361,,111150.0,33.24999619,100.0,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,256.471422,1827.74,3.4523025,11065916.0,40251216.0,42230.852,10.650907,2.4130354,6158129.0,Matched (3),11,1.0,111.0,18.0,1111.0,92.0,2.1024866,0.86593014,1.0,3.0,0.68087476,0.51527154,0.17580879,0.17570181,0.16638313,3,0.77531421,0.58151799,0.16019379,0.21737275,0.18373774,3,143.0
I,USD,STD,INDL,C,2249.0,31dec1991,BIOTECHNICA INTL INC,USA,111150.0,100.0,1991,1.865,10.982,8.566,22.388,0.0,-6.954,15.434,0.209,,5.142,,23.02,0.176,,111150.0,3.375,100.0,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,256.471422,1827.74,3.4523025,11065916.0,40251216.0,42230.852,10.650907,2.4130354,6158129.0,Matched (3),11,1.0,111.0,18.0,1111.0,92.0,0.68938714,0.86593014,1.0,3.0,0.68087476,0.51527154,0.17580879,0.17570181,0.16638313,3,0.77531421,0.58151799,0.16019379,0.21737275,0.18373774,3,143.0
A,USD,STD,INDL,C,1266.0,31aug1991,ALICO INC,USA,111310.0,100.0,1991,0.073,71.067,52.771,15.233,1.054,11.959,27.192,,,,,7.028,0.118,,111310.0,23.75,100.0,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,256.471422,1827.74,3.4523025,11065916.0,40251216.0,42230.852,10.650907,2.4130354,6158129.0,Matched (3),11,1.0,111.0,18.0,1113.0,94.0,1.7850718,0.86593014,1.0,3.0,0.68087476,0.51527154,0.17580879,0.17570181,0.16638313,3,0.77531421,0.58151799,0.16019379,0.21737275,0.18373774,3,143.0
I,USD,STD,INDL,C,15254.0,31dec1991,AGRISTAR INC,USA,111421.0,100.0,1991,0.224,0.448,0.333,0.642,0.0,-0.879,0.338,0.0,,0.057,0.575,25.862,0.014,,326199.0,0.5,3089.0,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,256.471422,1827.74,3.4523025,11065916.0,40251216.0,42230.852,10.650907,2.4130354,6158129.0,Matched (3),11,1.0,111.0,18.0,1114.0,95.0,0.52647972,0.86593014,1.0,3.0,0.68087476,0.51527154,0.17580879,0.17570181,0.16638313,3,0.77531421,0.58151799,0.16019379,0.21737275,0.18373774,3,143.0
I,USD,STD,INDL,C,3702.0,31dec1991,DNA PLANT TECHNOLOGY CORP,USA,111219.0,100.0,1991,,12.376,3.568,4.603,0.776,-4.917,9.123,,,6.473,9.437,20.793,0.144,,541710.0,4.75,8731.0,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,256.471422,1827.74,3.4523025,11065916.0,40251216.0,42230.852,10.650907,2.4130354,6158129.0,Matched (3),11,1.0,111.0,18.0,1112.0,93.0,1.9819683,0.86593014,1.0,3.0,0.68087476,0.51527154,0.17580879,0.17570181,0.16638313,3,0.77531421,0.58151799,0.16019379,0.21737275,0.18373774,3,143.0
I,USD,STD,INDL,C,13468.0,31dec1991,MYCOGEN CORP,USA,111422.0,100.0,1991,,20.01,15.882,11.573,0.0,-6.911,18.312,0.63,,6.6,13.65,14.334,0.279,,3253.0,15.125,2870.0,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,256.471422,1827.74,3.4523025,11065916.0,40251216.0,42230.852,10.650907,2.4130354,6158129.0,Matched (3),11,1.0,111.0,18.0,1114.0,95.0,1.5823036,0.86593014,1.0,3.0,0.68087476,0.51527154,0.17580879,0.17570181,0.16638313,3,0.77531421,0.58151799,0.16019379,0.21737275,0.18373774,3,143.0
I,USD,STD,INDL,C,10982.0,31oct1991,CANAL CAPITAL CORP,USA,112112.0,200.0,1991,0.0,27.517,15.983,11.669,0.131,-3.369,11.28,0.181,,,2.98,4.327,0.009,,453920.0,0.31199998,5990.0,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,256.471422,1827.74,3.4523025,11065916.0,40251216.0,42230.852,10.650907,2.4130354,6158129.0,Matched (3),11,1.0,112.0,19.0,1121.0,97.0,0.96666384,0.86593014,1.0,3.0,0.68087476,0.51527154,0.17580879,0.17570181,0.16638313,3,0.77531421,0.58151799,0.16019379,0.21737275,0.18373774,3,143.0
I,USD,STD,INDL,C,13155.0,31dec1991,MARGO CARIBE INC,USA,111422.0,100.0,1991,0.396,7.192,4.873,1.064,0.047,-1.313,2.08,,,,2.329,1.685,0.336,,111422.0,2.0,100.0,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,256.471422,1827.74,3.4523025,11065916.0,40251216.0,42230.852,10.650907,2.4130354,6158129.0,Matched (3),11,1.0,111.0,18.0,1114.0,95.0,1.9548873,0.86593014,1.0,3.0,0.68087476,0.51527154,0.17580879,0.17570181,0.16638313,3,0.77531421,0.58151799,0.16019379,0.21737275,0.18373774,3,143.0
I,USD,STD,INDL,C,13550.0,31dec1991,HAWAIIAN MCADM NT ORCHRD LP,USA,111335.0,100.0,1991,0.0,68.63,62.079,8.338,7.576,2.519,11.773,,,,0.916,7.5,,,111335.0,9.5,100.0,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,256.471422,1827.74,3.4523025,11065916.0,40251216.0,42230.852,10.650907,2.4130354,6158129.0,Matched (3),11,1.0,111.0,18.0,1113.0,94.0,1.4119693,0.86593014,1.0,3.0,0.68087476,0.51527154,0.17580879,0.17570181,0.16638313,3,0.77531421,0.58151799,0.16019379,0.21737275,0.18373774,3,143.0
I,USD,STD,INDL,C,15709.0,31dec1991,PLUM CREEK TIMBER CO INC,USA,113310.0,2400.0,1991,0.0,512.689,464.966,254.41,46.465,98.652,389.785,,,,36.723,14.786,1.75,,321113.0,32.87499619,2421.0,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,256.471422,1827.74,3.4523025,11065916.0,40251216.0,42230.852,10.650907,2.4130354,6158129.0,Matched (3),11,1.0,113.0,20.0,1133.0,104.0,1.5321136,0.86593014,1.0,3.0,0.68087476,0.51527154,0.17580879,0.17570181,0.16638313,3,0.77531421,0.58151799,0.16019379,0.21737275,0.18373774,3,143.0
I,USD,STD,INDL,C,23080.0,31dec1991,SYLVAN INC,USA,111411.0,100.0,1991,7.402,48.142,38.757,60.019,0.0,12.864,82.82,,,0.837,9.937,6.074,1.93,,111411.0,9.0,100.0,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,256.471422,1827.74,3.4523025,11065916.0,40251216.0,42230.852,10.650907,2.4130354,6158129.0,Matched (3),11,1.0,111.0,18.0,1114.0,95.0,1.3798964,0.86593014,1.0,3.0,0.68087476,0.51527154,0.17580879,0.17570181,0.16638313,3,0.77531421,0.58151799,0.16019379,0.21737275,0.18373774,3,143.0
I,CAD,STD,INDL,C,20302.0,31may1992,CHAI NA TA CORP,CAN,111419.0,100.0,1991,0.0,16.364,14.196,1.771,0.0,4.637,7.942,,,0.0,1.534,12.427,0.328,,111419.0,5.24999201,100.0,,,,,0.0,1.3127379,1.23759,Canada,National currency per US dollar,Canada,28.157158,1822.9,3.3113508,1045844.9,4381388.5,35137.359,10.46702,2.007719,701773.0,Matched (3),11,1.0,111.0,18.0,1114.0,95.0,4.4844723,0.86593014,1.0,3.0,0.68087476,0.51527154,0.17580879,0.17570181,0.16638313,3,0.77531421,0.58151799,0.16019379,0.21737275,0.18373774,3,20.0
