countrycode,year,emp,avh,i_emp,yr_sch,source,labsh,i_labsh,i_labsh2,comp_sh,lab_sh1,lab_sh2,lab_sh3,lab_sh4,i_comp_sh,i_lab_sh1,i_lab_sh2,i_lab_sh3,i_lab_sh4
AIA,2006,,,,,,,,,,,,,,,,,,
AIA,2007,,,,,,,,,,,,,,,,,,
AIA,2008,,,,,,,,,,,,,,,,,,
AIA,2009,,,,,,,,,,,,,,,,,,
AIA,2010,,,,,,,,,,,,,,,,,,
AIA,2011,,,,,,,,,,,,,,,,,,
AIA,2012,,,,,,,,,,,,,,,,,,
AIA,2013,,,,,,,,,,,,,,,,,,
AIA,2014,,,,,,,,,,,,,,,,,,
AIA,2015,,,,,,,,,,,,,,,,,,
AIA,2016,,,,,,,,,,,,,,,,,,
AIA,2017,,,,,,,,,,,,,,,,,,
ALB,1950,,,,,,,,,,,,,,,,,,
ALB,1951,,,,,,,,,,,,,,,,,,
ALB,1952,,,,,,,,,,,,,,,,,,
ALB,1953,,,,,,,,,,,,,,,,,,
ALB,1954,,,,,,,,,,,,,,,,,,
ALB,1955,,,,,,,,,,,,,,,,,,
ALB,1956,,,,,,,,,,,,,,,,,,
ALB,1957,,,,,,,,,,,,,,,,,,
ALB,1958,,,,,,,,,,,,,,,,,,
ALB,1959,,,,,,,,,,,,,,,,,,
ALB,1960,,,,,,,,,,,,,,,,,,
ALB,1961,,,,,,,,,,,,,,,,,,
ALB,1962,,,,,,,,,,,,,,,,,,
ALB,1963,,,,,,,,,,,,,,,,,,
ALB,1964,,,,,,,,,,,,,,,,,,
ALB,1965,,,,,,,,,,,,,,,,,,
ALB,1966,,,,,,,,,,,,,,,,,,
ALB,1967,,,,,,,,,,,,,,,,,,
ALB,1968,,,,,,,,,,,,,,,,,,
ALB,1969,,,,,,,,,,,,,,,,,,
ALB,1970,764294.38,,TCB,3.3144577,Barro-Lee,,,,,,,,,,,,,
ALB,1971,787180.06,,TCB,3.4472299,Barro-Lee,,,,,,,,,,,,,
ALB,1972,809916.44,,TCB,3.5800021,Barro-Lee,,,,,,,,,,,,,
ALB,1973,841725.56,,TCB,3.7127745,Barro-Lee,,,,,,,,,,,,,
ALB,1974,867133.56,,TCB,3.8455467,Barro-Lee,,,,,,,,,,,,,
ALB,1975,893068.19,,TCB,3.9783189,Barro-Lee,,,,,,,,,,,,,
ALB,1976,919717.06,,TCB,4.1725917,Barro-Lee,,,,,,,,,,,,,
ALB,1977,947144.56,,TCB,4.3668642,Barro-Lee,,,,,,,,,,,,,
ALB,1978,975532.56,,TCB,4.5611367,Barro-Lee,,,,,,,,,,,,,
ALB,1979,1004965.1,,TCB,4.7554092,Barro-Lee,,,,,,,,,,,,,
ALB,1980,1035706.9,,TCB,4.9496818,Barro-Lee,,,,,,,,,,,,,
ALB,1981,1072113.3,,TCB,5.3090644,Barro-Lee,,,,,,,,,,,,,
ALB,1982,1121668.9,,TCB,5.668447,Barro-Lee,,,,,,,,,,,,,
ALB,1983,1153627.4,,TCB,6.0278296,Barro-Lee,,,,,,,,,,,,,
ALB,1984,1178577.1,,TCB,6.3872123,Barro-Lee,,,,,,,,,,,,,
ALB,1985,1197857.6,,TCB,6.7465949,Barro-Lee,,,,,,,,,,,,,
ALB,1986,1243784.5,,TCB,6.9630847,Barro-Lee,,,,,,,,,,,,,
ALB,1987,1289119.3,,TCB,7.1795745,Barro-Lee,,,,,,,,,,,,,
ALB,1988,1316996.6,,TCB,7.3960648,Barro-Lee,,,,,,,,,,,,,
ALB,1989,1339926.8,,TCB,7.6125546,Barro-Lee,,,,,,,,,,,,,
ALB,1990,1334090,,TCB,7.8290443,Barro-Lee,,,,,,,,,,,,,
ALB,1991,1327281.3,,TCB,7.8273697,Barro-Lee,,,,,,,,,,,,,
ALB,1992,1060235.6,,TCB,7.825695,Barro-Lee,,,,,,,,,,,,,
ALB,1993,998799.38,,TCB,7.8240209,Barro-Lee,,,,,,,,,,,,,
ALB,1994,1076446.5,,TCB,7.8223462,Barro-Lee,,,,,,,,,,,,,
ALB,1995,1027577.9,,TCB,7.8206716,Barro-Lee,,,,,,,,,,,,,
ALB,1996,988714.44,,TCB,8.1213284,Barro-Lee,,,,,,,,,,,,,
ALB,1997,975169.44,,TCB,8.4219856,Barro-Lee,,,,,,,,,,,,,
ALB,1998,962379.31,,TCB,8.7226429,Barro-Lee,,,,,,,,,,,,,
ALB,1999,955806.94,,TCB,9.0233002,Barro-Lee,,,,,,,,,,,,,
ALB,2000,969356.25,,TCB,9.3239574,Barro-Lee,,,,,,,,,,,,,
ALB,2001,978898.88,,TCB,9.3969727,Barro-Lee,,,,,,,,,,,,,
ALB,2002,986844.56,,TCB,9.4699879,Barro-Lee,,,,,,,,,,,,,
ALB,2003,999965.69,,TCB,9.543004,Barro-Lee,,,,,,,,,,,,,
ALB,2004,1008967.4,,TCB,9.6160192,Barro-Lee,,,,,,,,,,,,,
ALB,2005,1010878.4,,TCB,9.6890345,Barro-Lee,,,,,,,,,,,,,
ALB,2006,1012177,,TCB,9.7221565,Barro-Lee,,,,,,,,,,,,,
ALB,2007,1011097.4,,TCB,9.7552795,Barro-Lee,,,,,,,,,,,,,
ALB,2008,962984.5,,TCB,9.7884016,Barro-Lee,,,,,,,,,,,,,
ALB,2009,897428.13,,TCB,9.8215246,Barro-Lee,,,,,,,,,,,,,
ALB,2010,888552.69,,TCB,9.8546467,Barro-Lee,,,,,,,,,,,,,
ALB,2011,902601.44,,TCB,9.8881073,Barro-Lee,,,,,,,,,,,,,
ALB,2012,931091,,TCB,9.9216824,Barro-Lee,,,,,,,,,,,,,
ALB,2013,887173.44,,TCB,9.9553709,Barro-Lee,,,,,,,,,,,,,
ALB,2014,893189.63,,TCB,9.9891729,Barro-Lee,,,,,,,,,,,,,
ALB,2015,936920.06,,TCB,10.023091,Barro-Lee,,,,,,,,,,,,,
ALB,2016,1002480.3,,TCB,10.057124,Barro-Lee,,,,,,,,,,,,,
ALB,2017,1046983.6,,TCB,10.091272,Barro-Lee,,,,,,,,,,,,,
ARE,1950,,,,,,,,,,,,,,,,,,
ARE,1951,,,,,,,,,,,,,,,,,,
ARE,1952,,,,,,,,,,,,,,,,,,
ARE,1953,,,,,,,,,,,,,,,,,,
ARE,1954,,,,,,,,,,,,,,,,,,
ARE,1955,,,,,,,,,,,,,,,,,,
ARE,1956,,,,,,,,,,,,,,,,,,
ARE,1957,,,,,,,,,,,,,,,,,,
ARE,1958,,,,,,,,,,,,,,,,,,
ARE,1959,,,,,,,,,,,,,,,,,,
ARE,1960,,,,,,,,,,,,,,,,,,
ARE,1961,,,,,,,,,,,,,,,,,,
ARE,1962,,,,,,,,,,,,,,,,,,
ARE,1963,,,,,,,,,,,,,,,,,,
ARE,1964,,,,,,,,,,,,,,,,,,
ARE,1965,,,,,,,,,,,,,,,,,,
ARE,1966,,,,,,,,,,,,,,,,,,
ARE,1967,,,,,,,,,,,,,,,,,,
ARE,1968,,,,,,,,,,,,,,,,,,
ARE,1969,,,,,,,,,,,,,,,,,,
ARE,1970,100037.75,,TCB,2.3854761,Barro-Lee,,,,,,,,,,,,,
ARE,1971,124729.65,,TCB,2.5011399,Barro-Lee,,,,,,,,,,,,,
ARE,1972,156554.17,,TCB,2.6168039,Barro-Lee,,,,,,,,,,,,,
ARE,1973,197282.73,,TCB,2.7324677,Barro-Lee,,,,,,,,,,,,,
ARE,1974,247138.02,,TCB,2.8481317,Barro-Lee,,,,,,,,,,,,,
ARE,1975,305553.84,,TCB,2.9637954,Barro-Lee,,,,,,,,,,,,,
ARE,1976,332113.47,,TCB,3.0887265,Barro-Lee,,,,,,,,,,,,,
ARE,1977,382992.03,,TCB,3.2136576,Barro-Lee,,,,,,,,,,,,,
ARE,1978,436672.41,,TCB,3.3385885,Barro-Lee,,,,,,,,,,,,,
ARE,1979,489998.41,,TCB,3.4635196,Barro-Lee,,,,,,,,,,,,,
ARE,1980,576628.44,,TCB,3.5884507,Barro-Lee,,,,,,,,,,,,,
ARE,1981,592030.94,,TCB,3.765497,Barro-Lee,,,,,,,,,,,,,
ARE,1982,614876.81,,TCB,3.9425433,Barro-Lee,,,,,,,,,,,,,
ARE,1983,634250.88,,TCB,4.1195898,Barro-Lee,,,,,,,,,,,,,
ARE,1984,653908.63,,TCB,4.2966361,Barro-Lee,,,,,,,,,,,,,
ARE,1985,689657.69,,TCB,4.4736824,Barro-Lee,,,,,,,,,,,,,
ARE,1986,711391.44,,TCB,4.7043247,Barro-Lee,,,,,,,,,,,,,
ARE,1987,761776.56,,TCB,4.934967,Barro-Lee,,,,,,,,,,,,,
ARE,1988,814278.19,,TCB,5.1656094,Barro-Lee,,,,,,,,,,,,,
ARE,1989,869831.5,,TCB,5.3962517,Barro-Lee,,,,,,,,,,,,,
ARE,1990,927922.56,,TCB,5.626894,Barro-Lee,,,,,,,,,,,,,
ARE,1991,991074.25,,TCB,5.9190965,Barro-Lee,,,,,,,,,,,,,
ARE,1992,1059318.8,,TCB,6.2112989,Barro-Lee,,,,,,,,,,,,,
ARE,1993,1131637.6,,TCB,6.5035009,Barro-Lee,,,,,,,,,,,,,
ARE,1994,1210068,,TCB,6.7957034,Barro-Lee,,,,,,,,,,,,,
ARE,1995,1336184,,TCB,7.0879059,Barro-Lee,,,,,,,,,,,,,
ARE,1996,1376095.9,,TCB,7.3281202,Barro-Lee,,,,,,,,,,,,,
ARE,1997,1466749.1,,TCB,7.5683351,Barro-Lee,,,,,,,,,,,,,
ARE,1998,1558421,,TCB,7.8085494,Barro-Lee,,,,,,,,,,,,,
ARE,1999,1660278.5,,TCB,8.0487642,Barro-Lee,,,,,,,,,,,,,
ARE,2000,1765191.8,,TCB,8.2889786,Barro-Lee,,,,,,,,,,,,,
ARE,2001,1878253.8,,TCB,8.3894711,Barro-Lee,,,,,,,,,,,,,
ARE,2002,2010668.5,,TCB,8.4899645,Barro-Lee,,,,,,,,,,,,,
ARE,2003,2142065,,TCB,8.590457,Barro-Lee,,,,,,,,,,,,,
ARE,2004,2287721.3,,TCB,8.6909504,Barro-Lee,,,,,,,,,,,,,
ARE,2005,2525945.8,,TCB,8.7914429,Barro-Lee,,,,,,,,,,,,,
ARE,2006,2610609.8,,TCB,8.8087063,Barro-Lee,,,,,,,,,,,,,
ARE,2007,2792934.8,,TCB,8.8259687,Barro-Lee,,,,,,,,,,,,,
ARE,2008,2984427,,TCB,8.8432322,Barro-Lee,,,,,,,,,,,,,
ARE,2009,3195272,,TCB,8.8604946,Barro-Lee,,,,,,,,,,,,,
ARE,2010,3530272.5,,TCB,8.877758,Barro-Lee,,,,,,,,,,,,,
ARE,2011,3701052.5,,TCB,8.8951225,Barro-Lee,,,,,,,,,,,,,
ARE,2012,3783660.8,,TCB,8.9125214,Barro-Lee,,,,,,,,,,,,,
ARE,2013,3805534.3,,TCB,8.9299545,Barro-Lee,,,,,,,,,,,,,
ARE,2014,3816912,,TCB,8.9474211,Barro-Lee,,,,,,,,,,,,,
ARE,2015,3857452,,TCB,8.964922,Barro-Lee,,,,,,,,,,,,,
ARE,2016,3876493.5,,TCB,8.9824572,Barro-Lee,,,,,,,,,,,,,
ARE,2017,3891849.8,,TCB,9.0000267,Barro-Lee,,,,,,,,,,,,,
ARG,1950,7002744.5,2034,TCB,4.6031008,Barro-Lee,.44148228,"Adjustment 2, part mixed income",Assumed constant or interpolated,.40085509,.49287957,.44148228,.47345391,.4528214,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
ARG,1951,7113387,2037.866752596795,TCB,4.6805553,Barro-Lee,.44148228,"Adjustment 2, part mixed income",Assumed constant or interpolated,.40085509,.49287957,.44148228,.47345391,.4528214,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
ARG,1952,7225778,2041.740856115736,TCB,4.7580099,Barro-Lee,.44148228,"Adjustment 2, part mixed income",Assumed constant or interpolated,.40085509,.49287957,.44148228,.47345391,.4528214,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
ARG,1953,7339944.5,2045.622324531354,TCB,4.835465,Barro-Lee,.44148228,"Adjustment 2, part mixed income",Assumed constant or interpolated,.40085509,.49287957,.44148228,.47345391,.4528214,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
ARG,1954,7455914.5,2049.511171844748,TCB,4.9129195,Barro-Lee,.44148228,"Adjustment 2, part mixed income",Assumed constant or interpolated,.40085509,.49287957,.44148228,.47345391,.4528214,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
ARG,1955,7573717,2053.407412083632,TCB,4.9903741,Barro-Lee,.44148228,"Adjustment 2, part mixed income",Assumed constant or interpolated,.40085509,.49287957,.44148228,.47345391,.4528214,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
ARG,1956,7675888.5,2057.311059302389,TCB,5.0572691,Barro-Lee,.44148228,"Adjustment 2, part mixed income",Assumed constant or interpolated,.40085509,.49287957,.44148228,.47345391,.4528214,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
ARG,1957,7779438,2061.22212758212,TCB,5.1241646,Barro-Lee,.44148228,"Adjustment 2, part mixed income",Assumed constant or interpolated,.40085509,.49287957,.44148228,.47345391,.4528214,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
ARG,1958,7884384,2065.140631030694,TCB,5.1910596,Barro-Lee,.44148228,"Adjustment 2, part mixed income",Assumed constant or interpolated,.40085509,.49287957,.44148228,.47345391,.4528214,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
ARG,1959,7990746.5,2069.066583782801,TCB,5.2579551,Barro-Lee,.44148228,"Adjustment 2, part mixed income",Assumed constant or interpolated,.40085509,.49287957,.44148228,.47345391,.4528214,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
ARG,1960,8098543,2073,TCB,5.3248501,Barro-Lee,.44148228,"Adjustment 2, part mixed income",Assumed constant or interpolated,.40085509,.49287957,.44148228,.47345391,.4528214,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
ARG,1961,8201325,2066.200511651195,TCB,5.3807478,Barro-Lee,.44148228,"Adjustment 2, part mixed income",Assumed constant or interpolated,.40085509,.49287957,.44148228,.47345391,.4528214,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
ARG,1962,8305410.5,2059.42332578276,TCB,5.4366455,Barro-Lee,.44148228,"Adjustment 2, part mixed income",Assumed constant or interpolated,.40085509,.49287957,.44148228,.47345391,.4528214,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
ARG,1963,8410818,2052.668369242038,TCB,5.4925437,Barro-Lee,.44148228,"Adjustment 2, part mixed income",Assumed constant or interpolated,.40085509,.49287957,.44148228,.47345391,.4528214,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
ARG,1964,8517562,2045.935569116317,TCB,5.5484414,Barro-Lee,.44148228,"Adjustment 2, part mixed income",Assumed constant or interpolated,.40085509,.49287957,.44148228,.47345391,.4528214,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
ARG,1965,8625662,2039.224852732037,TCB,5.6043391,Barro-Lee,.44148228,"Adjustment 2, part mixed income",Assumed constant or interpolated,.40085509,.49287957,.44148228,.47345391,.4528214,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
ARG,1966,8731432,2032.536147654013,TCB,5.6677213,Barro-Lee,.44148228,"Adjustment 2, part mixed income",Assumed constant or interpolated,.40085509,.49287957,.44148228,.47345391,.4528214,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
ARG,1967,8838498,2025.869381684646,TCB,5.7311029,Barro-Lee,.44148228,"Adjustment 2, part mixed income",Assumed constant or interpolated,.40085509,.49287957,.44148228,.47345391,.4528214,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
ARG,1968,8946878,2019.224482863148,TCB,5.7944851,Barro-Lee,.44148228,"Adjustment 2, part mixed income",Assumed constant or interpolated,.40085509,.49287957,.44148228,.47345391,.4528214,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
ARG,1969,9056585,2012.601379464765,TCB,5.8578668,Barro-Lee,.44148228,"Adjustment 2, part mixed income",Assumed constant or interpolated,.40085509,.49287957,.44148228,.47345391,.4528214,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
ARG,1970,9167639,2006,TCB,5.9212489,Barro-Lee,.44148228,"Adjustment 2, part mixed income",Assumed constant or interpolated,.40085509,.49287957,.44148228,.47345391,.4528214,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
ARG,1971,9252183,2002.661112336839,TCB,6.022296,Barro-Lee,.44148228,"Adjustment 2, part mixed income",Assumed constant or interpolated,.40085509,.49287957,.44148228,.47345391,.4528214,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
ARG,1972,9340870,1999.327782086852,TCB,6.123343,Barro-Lee,.44148228,"Adjustment 2, part mixed income",Assumed constant or interpolated,.40085509,.49287957,.44148228,.47345391,.4528214,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
ARG,1973,9430356,1996,TCB,6.22439,Barro-Lee,.44148228,"Adjustment 2, part mixed income",Assumed constant or interpolated,.40085509,.49287957,.44148228,.47345391,.4528214,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
ARG,1974,9771413,1992.842194737323,TCB,6.3254371,Barro-Lee,.44148228,"Adjustment 2, part mixed income",Assumed constant or interpolated,.40085509,.49287957,.44148228,.47345391,.4528214,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
ARG,1975,9829343,1989.689385333402,TCB,6.4264841,Barro-Lee,.44148228,"Adjustment 2, part mixed income",Assumed constant or interpolated,.40085509,.49287957,.44148228,.47345391,.4528214,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
ARG,1976,9822221,1986.541563884455,TCB,6.4856453,Barro-Lee,.44148228,"Adjustment 2, part mixed income",Assumed constant or interpolated,.40085509,.49287957,.44148228,.47345391,.4528214,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
ARG,1977,10069520,1983.398722499204,TCB,6.544807,Barro-Lee,.44148228,"Adjustment 2, part mixed income",Assumed constant or interpolated,.40085509,.49287957,.44148228,.47345391,.4528214,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
ARG,1978,10140818,1980.260853298857,TCB,6.6039681,Barro-Lee,.44148228,"Adjustment 2, part mixed income",Assumed constant or interpolated,.40085509,.49287957,.44148228,.47345391,.4528214,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
ARG,1979,10298214,1977.127948417083,TCB,6.6631298,Barro-Lee,.44148228,"Adjustment 2, part mixed income",Assumed constant or interpolated,.40085509,.49287957,.44148228,.47345391,.4528214,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
ARG,1980,10312887,1974,TCB,6.722291,Barro-Lee,.44148228,"Adjustment 2, part mixed income",Assumed constant or interpolated,.40085509,.49287957,.44148228,.47345391,.4528214,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
