location,country,sex,v4,age,v6,var,variant,time,v10,unitcode,unit,powercodecode,powercode,referenceperiodcode,referenceperiod,value,flagcodes,flags
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2017,2017,PER,Persons,3,Thousands,,,3452.2839,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2018,2018,PER,Persons,3,Thousands,,,3534.417,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2019,2019,PER,Persons,3,Thousands,,,3632.3611,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2020,2020,PER,Persons,3,Thousands,,,3722.1621,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2021,2021,PER,Persons,3,Thousands,,,3838.0181,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2022,2022,PER,Persons,3,Thousands,,,4003.5911,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2023,2023,PER,Persons,3,Thousands,,,4250.21,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2024,2024,PER,Persons,3,Thousands,,,4438.3291,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2025,2025,PER,Persons,3,Thousands,,,4601.5688,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2026,2026,PER,Persons,3,Thousands,,,4733.105,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2027,2027,PER,Persons,3,Thousands,,,5159.5391,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2028,2028,PER,Persons,3,Thousands,,,5409.772,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2029,2029,PER,Persons,3,Thousands,,,5685.2051,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2030,2030,PER,Persons,3,Thousands,,,5968.3262,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1950,1950,PER,Persons,3,Thousands,,,1159.489,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1951,1951,PER,Persons,3,Thousands,,,1189.322,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1952,1952,PER,Persons,3,Thousands,,,1223.25,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1953,1953,PER,Persons,3,Thousands,,,1264.338,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1954,1954,PER,Persons,3,Thousands,,,1315.87,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1955,1955,PER,Persons,3,Thousands,,,1372.733,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1956,1956,PER,Persons,3,Thousands,,,1429.354,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1957,1957,PER,Persons,3,Thousands,,,1480.0179,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1958,1958,PER,Persons,3,Thousands,,,1518.994,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1959,1959,PER,Persons,3,Thousands,,,1558.8521,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1960,1960,PER,Persons,3,Thousands,,,1601.061,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1961,1961,PER,Persons,3,Thousands,,,1677.292,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1962,1962,PER,Persons,3,Thousands,,,1751.309,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1963,1963,PER,Persons,3,Thousands,,,1820.994,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1964,1964,PER,Persons,3,Thousands,,,1898.8879,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1965,1965,PER,Persons,3,Thousands,,,1970.845,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1966,1966,PER,Persons,3,Thousands,,,2038.407,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1967,1967,PER,Persons,3,Thousands,,,2105.9771,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1968,1968,PER,Persons,3,Thousands,,,2165.6079,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1969,1969,PER,Persons,3,Thousands,,,2227.678,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1970,1970,PER,Persons,3,Thousands,,,2312.282,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1971,1971,PER,Persons,3,Thousands,,,2404.0701,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1972,1972,PER,Persons,3,Thousands,,,2503.7129,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1973,1973,PER,Persons,3,Thousands,,,2605.6599,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1974,1974,PER,Persons,3,Thousands,,,2654.562,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1975,1975,PER,Persons,3,Thousands,,,2712.1809,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1976,1976,PER,Persons,3,Thousands,,,2800.0391,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1977,1977,PER,Persons,3,Thousands,,,2847.062,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1978,1978,PER,Persons,3,Thousands,,,2840.6411,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1979,1979,PER,Persons,3,Thousands,,,2875.2,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1980,1980,PER,Persons,3,Thousands,,,2955.2791,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1981,1981,PER,Persons,3,Thousands,,,3023.5811,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1982,1982,PER,Persons,3,Thousands,,,3105.748,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1983,1983,PER,Persons,3,Thousands,,,3191.634,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1984,1984,PER,Persons,3,Thousands,,,3282.2639,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1985,1985,PER,Persons,3,Thousands,,,3379.386,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1986,1986,PER,Persons,3,Thousands,,,3482.6089,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1987,1987,PER,Persons,3,Thousands,,,3594.3831,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1988,1988,PER,Persons,3,Thousands,,,3704.158,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1989,1989,PER,Persons,3,Thousands,,,3822.646,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1990,1990,PER,Persons,3,Thousands,,,3936.697,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1991,1991,PER,Persons,3,Thousands,,,4046.5129,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1992,1992,PER,Persons,3,Thousands,,,4154.6699,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1993,1993,PER,Persons,3,Thousands,,,4276.4268,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1994,1994,PER,Persons,3,Thousands,,,4388.418,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1995,1995,PER,Persons,3,Thousands,,,4514.6118,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1996,1996,PER,Persons,3,Thousands,,,4619.981,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1997,1997,PER,Persons,3,Thousands,,,4713.3809,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1998,1998,PER,Persons,3,Thousands,,,4788.2588,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1999,1999,PER,Persons,3,Thousands,,,4882.3081,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2000,2000,PER,Persons,3,Thousands,,,4984.54,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2001,2001,PER,Persons,3,Thousands,,,5138.2051,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2002,2002,PER,Persons,3,Thousands,,,5294.4028,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2003,2003,PER,Persons,3,Thousands,,,5398.5962,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2004,2004,PER,Persons,3,Thousands,,,5528.5039,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2005,2005,PER,Persons,3,Thousands,,,5611.1929,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2006,2006,PER,Persons,3,Thousands,,,5648.1172,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2007,2007,PER,Persons,3,Thousands,,,5687.0762,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2008,2008,PER,Persons,3,Thousands,,,5730.3589,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2009,2009,PER,Persons,3,Thousands,,,5727.7109,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2010,2010,PER,Persons,3,Thousands,,,5759.1479,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2011,2011,PER,Persons,3,Thousands,,,5779.7979,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2012,2012,PER,Persons,3,Thousands,,,5780.877,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2013,2013,PER,Persons,3,Thousands,,,5771.2261,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2014,2014,PER,Persons,3,Thousands,,,5760.3662,B,Break
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2015,2015,PER,Persons,3,Thousands,,,5792.0908,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2016,2016,PER,Persons,3,Thousands,,,5858.7051,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2017,2017,PER,Persons,3,Thousands,,,5947.936,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2018,2018,PER,Persons,3,Thousands,,,6110.0088,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2019,2019,PER,Persons,3,Thousands,,,6299.2402,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2020,2020,PER,Persons,3,Thousands,,,6469.8281,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2021,2021,PER,Persons,3,Thousands,,,6680.1279,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2022,2022,PER,Persons,3,Thousands,,,6981.3931,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2023,2023,PER,Persons,3,Thousands,,,7428.7412,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2024,2024,PER,Persons,3,Thousands,,,7764.1748,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2025,2025,PER,Persons,3,Thousands,,,8060.6738,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2026,2026,PER,Persons,3,Thousands,,,8303.1602,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2027,2027,PER,Persons,3,Thousands,,,9077.1855,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2028,2028,PER,Persons,3,Thousands,,,9529.6943,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2029,2029,PER,Persons,3,Thousands,,,10017.01,,
USA,United States,TT,All persons,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2030,2030,PER,Persons,3,Thousands,,,10513.45,,
USA,United States,MA,Males,D199L5M8,Population (hist&proj)  85+,VAR1,Baseline,1950,1950,PER,Persons,3,Thousands,,,243.03101,,
USA,United States,MA,Males,D199L5M8,Population (hist&proj)  85+,VAR1,Baseline,1951,1951,PER,Persons,3,Thousands,,,261.00101,,
USA,United States,MA,Males,D199L5M8,Population (hist&proj)  85+,VAR1,Baseline,1952,1952,PER,Persons,3,Thousands,,,278.12701,,
USA,United States,MA,Males,D199L5M8,Population (hist&proj)  85+,VAR1,Baseline,1953,1953,PER,Persons,3,Thousands,,,293.362,,
USA,United States,MA,Males,D199L5M8,Population (hist&proj)  85+,VAR1,Baseline,1954,1954,PER,Persons,3,Thousands,,,308.26099,,
USA,United States,MA,Males,D199L5M8,Population (hist&proj)  85+,VAR1,Baseline,1955,1955,PER,Persons,3,Thousands,,,321.983,,
USA,United States,MA,Males,D199L5M8,Population (hist&proj)  85+,VAR1,Baseline,1956,1956,PER,Persons,3,Thousands,,,330.49301,,
USA,United States,MA,Males,D199L5M8,Population (hist&proj)  85+,VAR1,Baseline,1957,1957,PER,Persons,3,Thousands,,,339.88901,,
USA,United States,MA,Males,D199L5M8,Population (hist&proj)  85+,VAR1,Baseline,1958,1958,PER,Persons,3,Thousands,,,346.02301,,
USA,United States,MA,Males,D199L5M8,Population (hist&proj)  85+,VAR1,Baseline,1959,1959,PER,Persons,3,Thousands,,,356.45999,,
USA,United States,MA,Males,D199L5M8,Population (hist&proj)  85+,VAR1,Baseline,1960,1960,PER,Persons,3,Thousands,,,366.25201,,
USA,United States,MA,Males,D199L5M8,Population (hist&proj)  85+,VAR1,Baseline,1961,1961,PER,Persons,3,Thousands,,,372.70901,,
USA,United States,MA,Males,D199L5M8,Population (hist&proj)  85+,VAR1,Baseline,1962,1962,PER,Persons,3,Thousands,,,374.332,,
USA,United States,MA,Males,D199L5M8,Population (hist&proj)  85+,VAR1,Baseline,1963,1963,PER,Persons,3,Thousands,,,376.711,,
USA,United States,MA,Males,D199L5M8,Population (hist&proj)  85+,VAR1,Baseline,1964,1964,PER,Persons,3,Thousands,,,386.81601,,
USA,United States,MA,Males,D199L5M8,Population (hist&proj)  85+,VAR1,Baseline,1965,1965,PER,Persons,3,Thousands,,,397.50201,,
USA,United States,MA,Males,D199L5M8,Population (hist&proj)  85+,VAR1,Baseline,1966,1966,PER,Persons,3,Thousands,,,409.39499,,
USA,United States,MA,Males,D199L5M8,Population (hist&proj)  85+,VAR1,Baseline,1967,1967,PER,Persons,3,Thousands,,,425.89899,,
USA,United States,MA,Males,D199L5M8,Population (hist&proj)  85+,VAR1,Baseline,1968,1968,PER,Persons,3,Thousands,,,440.487,,
USA,United States,MA,Males,D199L5M8,Population (hist&proj)  85+,VAR1,Baseline,1969,1969,PER,Persons,3,Thousands,,,458.991,,
USA,United States,MA,Males,D199L5M8,Population (hist&proj)  85+,VAR1,Baseline,1970,1970,PER,Persons,3,Thousands,,,496.483,,
USA,United States,MA,Males,D199L5M8,Population (hist&proj)  85+,VAR1,Baseline,1971,1971,PER,Persons,3,Thousands,,,509.97299,,
USA,United States,MA,Males,D199L5M8,Population (hist&proj)  85+,VAR1,Baseline,1972,1972,PER,Persons,3,Thousands,,,522.12903,,
USA,United States,MA,Males,D199L5M8,Population (hist&proj)  85+,VAR1,Baseline,1973,1973,PER,Persons,3,Thousands,,,538.078,,
USA,United States,MA,Males,D199L5M8,Population (hist&proj)  85+,VAR1,Baseline,1974,1974,PER,Persons,3,Thousands,,,565.10999,,
USA,United States,MA,Males,D199L5M8,Population (hist&proj)  85+,VAR1,Baseline,1975,1975,PER,Persons,3,Thousands,,,593.77698,,
USA,United States,MA,Males,D199L5M8,Population (hist&proj)  85+,VAR1,Baseline,1976,1976,PER,Persons,3,Thousands,,,605.81897,,
USA,United States,MA,Males,D199L5M8,Population (hist&proj)  85+,VAR1,Baseline,1977,1977,PER,Persons,3,Thousands,,,627.11798,,
USA,United States,MA,Males,D199L5M8,Population (hist&proj)  85+,VAR1,Baseline,1978,1978,PER,Persons,3,Thousands,,,652.13702,,
USA,United States,MA,Males,D199L5M8,Population (hist&proj)  85+,VAR1,Baseline,1979,1979,PER,Persons,3,Thousands,,,675.96301,,
USA,United States,MA,Males,D199L5M8,Population (hist&proj)  85+,VAR1,Baseline,1980,1980,PER,Persons,3,Thousands,,,688.65198,,
USA,United States,MA,Males,D199L5M8,Population (hist&proj)  85+,VAR1,Baseline,1981,1981,PER,Persons,3,Thousands,,,700.53198,,
USA,United States,MA,Males,D199L5M8,Population (hist&proj)  85+,VAR1,Baseline,1982,1982,PER,Persons,3,Thousands,,,716.61401,,
USA,United States,MA,Males,D199L5M8,Population (hist&proj)  85+,VAR1,Baseline,1983,1983,PER,Persons,3,Thousands,,,732.32703,,
USA,United States,MA,Males,D199L5M8,Population (hist&proj)  85+,VAR1,Baseline,1984,1984,PER,Persons,3,Thousands,,,746.84198,,
USA,United States,MA,Males,D199L5M8,Population (hist&proj)  85+,VAR1,Baseline,1985,1985,PER,Persons,3,Thousands,,,761.34399,,
USA,United States,MA,Males,D199L5M8,Population (hist&proj)  85+,VAR1,Baseline,1986,1986,PER,Persons,3,Thousands,,,778.76898,,
USA,United States,MA,Males,D199L5M8,Population (hist&proj)  85+,VAR1,Baseline,1987,1987,PER,Persons,3,Thousands,,,798.22101,,
USA,United States,MA,Males,D199L5M8,Population (hist&proj)  85+,VAR1,Baseline,1988,1988,PER,Persons,3,Thousands,,,810.21899,,
USA,United States,MA,Males,D199L5M8,Population (hist&proj)  85+,VAR1,Baseline,1989,1989,PER,Persons,3,Thousands,,,831.138,,
USA,United States,MA,Males,D199L5M8,Population (hist&proj)  85+,VAR1,Baseline,1990,1990,PER,Persons,3,Thousands,,,851.03601,,
USA,United States,MA,Males,D199L5M8,Population (hist&proj)  85+,VAR1,Baseline,1991,1991,PER,Persons,3,Thousands,,,883.00403,,
USA,United States,MA,Males,D199L5M8,Population (hist&proj)  85+,VAR1,Baseline,1992,1992,PER,Persons,3,Thousands,,,915.62299,,
USA,United States,MA,Males,D199L5M8,Population (hist&proj)  85+,VAR1,Baseline,1993,1993,PER,Persons,3,Thousands,,,951.93903,,
USA,United States,MA,Males,D199L5M8,Population (hist&proj)  85+,VAR1,Baseline,1994,1994,PER,Persons,3,Thousands,,,986.224,,
USA,United States,MA,Males,D199L5M8,Population (hist&proj)  85+,VAR1,Baseline,1995,1995,PER,Persons,3,Thousands,,,1023.586,,
USA,United States,MA,Males,D199L5M8,Population (hist&proj)  85+,VAR1,Baseline,1996,1996,PER,Persons,3,Thousands,,,1059.931,,
USA,United States,MA,Males,D199L5M8,Population (hist&proj)  85+,VAR1,Baseline,1997,1997,PER,Persons,3,Thousands,,,1100.179,,
USA,United States,MA,Males,D199L5M8,Population (hist&proj)  85+,VAR1,Baseline,1998,1998,PER,Persons,3,Thousands,,,1146.825,,
USA,United States,MA,Males,D199L5M8,Population (hist&proj)  85+,VAR1,Baseline,1999,1999,PER,Persons,3,Thousands,,,1193.3101,,
USA,United States,MA,Males,D199L5M8,Population (hist&proj)  85+,VAR1,Baseline,2000,2000,PER,Persons,3,Thousands,,,1235.911,,
USA,United States,MA,Males,D199L5M8,Population (hist&proj)  85+,VAR1,Baseline,2001,2001,PER,Persons,3,Thousands,,,1261.064,,
USA,United States,MA,Males,D199L5M8,Population (hist&proj)  85+,VAR1,Baseline,2002,2002,PER,Persons,3,Thousands,,,1291.3621,,
USA,United States,MA,Males,D199L5M8,Population (hist&proj)  85+,VAR1,Baseline,2003,2003,PER,Persons,3,Thousands,,,1338.201,,
USA,United States,MA,Males,D199L5M8,Population (hist&proj)  85+,VAR1,Baseline,2004,2004,PER,Persons,3,Thousands,,,1379.299,,
